row_id,customer_id,snapshot_date,region,plan_type,acquisition_channel,autopay,tenure_months,monthly_fee,usage_hours_30d,usage_change_90d,support_tickets_90d,late_payments_6m,satisfaction_score,days_since_last_login,network_incidents_30d,leaked_churn_score,retention_offer_result_14d,churn_30d
S20260728-0007225,C00026,2024-07-01,north,standard,partner,yes,32,50.130000,23.220000,-0.501100,2,0,2.940000,10.480000,1,0.063500,no_contact,0
S20260728-0003360,C00961,2024-03-01,east,premium,partner,yes,35,79.670000,16.981000,0.022100,0,0,2.770000,13.230000,0,0.018200,no_contact,0
S20260728-0002234,C01035,2024-02-01,west,basic,organic,no,27,29.160000,51.423000,0.168900,0,0,3.660000,5.120000,0,0.115800,no_contact,0
S20260728-0005970,C01171,2024-05-01,east,standard,referral,yes,50,46.530000,43.167000,0.081400,0,0,3.620000,5.450000,1,0.100700,no_contact,0
S20260728-0009229,C00830,2024-08-01,west,standard,referral,yes,53,48.760000,33.342000,-0.106300,0,0,3.440000,18.040000,1,0.068700,accepted_offer,0
S20260728-0003449,C01050,2024-03-01,south,premium,referral,yes,45,78.160000,17.547000,-0.006600,0,0,3.340000,3.950000,0,0.086400,no_contact,0
S20260728-0000784,C00785,2024-01-01,north,basic,,no,32,24.780000,27.087000,-0.029100,1,1,5.000000,8.120000,0,0.052700,no_contact,0
S20260728-0005383,C00584,2024-05-01,north,basic,advertising,no,49,31.250000,10.086000,-0.217200,1,0,3.400000,14.120000,1,0.886000,retained_after_offer,1
S20260728-0006240,C00241,2024-06-01,east,basic,,yes,50,26.460000,38.843000,-0.404500,0,0,3.510000,16.080000,1,0.137100,no_contact,0
S20260728-0002114,C00915,2024-02-01,north,basic,partner,yes,44,28.300000,47.313000,0.167800,0,1,,4.650000,0,0.014100,no_contact,0
S20260728-0002371,C01172,2024-02-01,south,basic,partner,yes,11,25.010000,63.676000,0.170800,1,0,1.530000,21.390000,4,0.098100,no_contact,0
S20260728-0003282,C00883,2024-03-01,west,basic,advertising,no,45,31.620000,19.726000,-0.420100,2,1,1.710000,10.980000,1,0.869500,cancelled,1
S20260728-0004180,C00581,2024-04-01,south,basic,advertising,yes,50,26.940000,16.248000,-0.110500,0,0,4.290000,16.130000,0,0.024300,no_contact,0
S20260728-0003979,C00380,2024-04-01,north,basic,referral,yes,14,32.640000,12.635000,-0.295900,0,1,,11.620000,0,0.115400,accepted_offer,0
S20260728-0005612,C00813,2024-05-01,west,basic,organic,yes,16,31.720000,7.229000,,0,1,4.410000,5.240000,0,0.014300,no_contact,0
S20260728-0007538,C00339,2024-07-01,east,standard,organic,yes,35,50.110000,16.998000,-0.169800,0,0,3.600000,2.230000,0,0.043400,accepted_offer,0
S20260728-0005399,C00600,2024-05-01,east,premium,partner,yes,48,78.430000,18.628000,0.248500,0,0,3.870000,3.820000,1,0.157200,no_contact,0
S20260728-0002472,C00073,2024-03-01,north,premium,organic,yes,28,76.330000,38.263000,-0.153200,1,0,3.250000,3.010000,0,0.000000,no_contact,0
S20260728-0002801,C00402,2024-03-01,south,standard,referral,yes,40,48.690000,14.762000,-0.202900,0,1,4.250000,8.120000,1,0.095300,no_contact,0
S20260728-0004278,C00679,2024-04-01,north,basic,partner,yes,30,29.870000,27.908000,-0.022200,0,0,3.300000,1.720000,0,0.077100,no_contact,0
S20260728-0001397,C00198,2024-02-01,east,basic,organic,no,17,26.580000,65.202000,-0.004300,1,0,,5.220000,0,0.063600,no_contact,0
S20260728-0003885,C00286,2024-04-01,north,standard,partner,yes,20,50.170000,22.731000,-0.295600,2,0,3.130000,9.760000,0,0.056600,no_contact,0
S20260728-0005578,C00779,2024-05-01,north,standard,organic,yes,51,51.000000,31.973000,-0.268300,0,0,4.160000,8.630000,1,0.135700,no_contact,0
S20260728-0004007,C00408,2024-04-01,west,premium,partner,yes,14,80.860000,5.045000,0.162600,0,0,3.220000,9.440000,0,0.129100,no_contact,0
S20260728-0001706,C00507,2024-02-01,south,basic,organic,yes,29,28.270000,21.159000,-0.486300,0,0,4.310000,22.850000,0,0.094600,no_contact,0
S20260728-0005743,C00944,2024-05-01,north,premium,advertising,yes,9,77.480000,27.056000,0.008800,0,0,2.850000,3.190000,1,0.915500,cancelled,1
S20260728-0002271,C01072,2024-02-01,north,basic,advertising,no,38,29.620000,2.722000,-0.404100,2,1,3.160000,15.300000,2,0.971300,cancelled,1
S20260728-0007914,C00715,2024-07-01,east,basic,advertising,yes,41,30.750000,7.046000,-0.463500,0,0,3.670000,13.870000,0,0.064700,no_contact,0
S20260728-0004754,C01155,2024-04-01,east,premium,,no,29,79.240000,27.106000,-0.233100,0,0,2.850000,7.410000,1,0.096000,no_contact,0
S20260728-0001609,C00410,2024-02-01,west,standard,advertising,yes,35,49.110000,40.640000,-0.141700,0,0,3.770000,13.480000,0,0.114400,no_contact,0
S20260728-0008187,C00988,2024-07-01,south,basic,advertising,yes,31,27.070000,18.181000,-0.115400,4,0,3.050000,1.530000,3,0.991800,cancelled,1
S20260728-0000241,C00242,2024-01-01,north,basic,advertising,yes,34,33.710000,,0.197500,1,0,2.660000,8.190000,1,0.000000,no_contact,0
S20260728-0000370,C00371,2024-01-01,north,standard,partner,yes,10,49.850000,26.278000,-0.163500,2,0,3.390000,2.650000,1,0.092800,no_contact,0
S20260728-0005902,C01103,2024-05-01,south,standard,advertising,yes,37,48.310000,,,1,0,3.930000,3.320000,2,0.102900,no_contact,0
S20260728-0008697,C00298,2024-08-01,west,standard,partner,yes,47,50.390000,26.839000,-0.342900,3,0,3.760000,19.800000,1,0.128700,accepted_offer,0
S20260728-0004557,C00958,2024-04-01,west,standard,advertising,yes,39,49.360000,19.602000,,1,0,2.350000,2.740000,1,0.042300,no_contact,0
S20260728-0005720,C00921,2024-05-01,east,premium,organic,yes,20,78.050000,42.011000,-0.114600,0,0,3.850000,7.100000,1,0.177800,no_contact,0
S20260728-0006866,C00867,2024-06-01,west,basic,organic,no,42,30.700000,26.849000,-0.071500,0,1,2.710000,11.720000,2,0.060600,no_contact,0
S20260728-0002821,C00422,2024-03-01,north,basic,referral,no,21,27.460000,44.675000,-0.354000,1,0,4.310000,12.300000,1,0.146300,no_contact,0
S20260728-0003124,C00725,2024-03-01,south,premium,organic,yes,33,80.730000,22.970000,0.073900,0,0,3.810000,11.190000,0,0.102900,accepted_offer,0
S20260728-0002483,C00084,2024-03-01,east,premium,organic,no,13,78.100000,37.204000,0.078900,2,1,3.920000,12.880000,0,0.010000,no_contact,0
S20260728-0004783,C01184,2024-04-01,north,basic,advertising,yes,7,26.140000,,0.007100,1,0,4.010000,9.720000,1,0.908200,cancelled,1
S20260728-0004576,C00977,2024-04-01,north,standard,organic,no,6,51.450000,17.144000,-0.037500,1,0,3.580000,3.200000,0,0.000000,no_contact,0
S20260728-0006289,C00290,2024-06-01,east,standard,organic,yes,16,50.790000,17.097000,-0.133900,1,0,2.260000,8.910000,0,0.000000,no_contact,0
S20260728-0009141,C00742,2024-08-01,east,standard,referral,yes,16,52.070000,40.672000,-0.133600,0,0,3.750000,12.170000,0,0.063100,no_contact,0
S20260728-0000056,C00057,2024-01-01,west,basic,organic,no,2,28.620000,45.249000,,1,0,2.960000,5.850000,1,0.192200,no_contact,0
S20260728-0003028,C00629,2024-03-01,south,basic,organic,yes,31,26.920000,18.517000,-0.106600,0,0,3.090000,4.980000,0,0.152700,no_contact,0
S20260728-0006128,C00129,2024-06-01,west,basic,advertising,yes,34,30.610000,,-0.305900,1,0,3.030000,25.350000,1,0.111000,accepted_offer,0
S20260728-0002034,C00835,2024-02-01,south,premium,,yes,9,79.300000,55.074000,0.026000,0,0,3.960000,6.980000,0,0.131200,no_contact,0
S20260728-0001352,C00153,2024-02-01,north,standard,partner,no,48,50.990000,25.879000,0.022700,1,0,3.840000,4.940000,1,0.891400,cancelled,1
S20260728-0006568,C00569,2024-06-01,east,basic,partner,yes,9,28.910000,36.571000,0.017900,0,1,4.830000,3.400000,0,0.064500,accepted_offer,0
S20260728-0005290,C00491,2024-05-01,east,standard,referral,yes,12,45.980000,20.524000,-0.152500,0,0,3.020000,8.230000,0,0.926000,cancelled,1
S20260728-0003961,C00362,2024-04-01,north,basic,advertising,yes,32,30.470000,15.798000,0.510000,1,0,3.160000,5.370000,0,0.110500,accepted_offer,0
S20260728-0003589,C01190,2024-03-01,north,premium,advertising,yes,21,78.710000,,0.082800,0,0,3.710000,7.450000,0,0.128800,accepted_offer,0
S20260728-0003129,C00730,2024-03-01,east,basic,organic,yes,36,31.330000,28.298000,0.024100,1,0,1.790000,3.360000,1,0.012100,accepted_offer,0
S20260728-0003906,C00307,2024-04-01,west,premium,advertising,yes,51,77.850000,21.488000,0.030000,1,0,4.160000,1.540000,1,0.006900,accepted_offer,0
S20260728-0006064,C00065,2024-06-01,north,premium,,yes,10,78.610000,20.320000,-0.157600,1,0,2.160000,8.690000,0,0.151900,no_contact,0
S20260728-0004716,C01117,2024-04-01,south,standard,advertising,yes,20,48.620000,6.883000,-0.100400,1,1,,4.930000,0,0.000000,no_contact,0
S20260728-0004132,C00533,2024-04-01,north,basic,partner,yes,12,30.140000,22.799000,0.004100,1,0,2.000000,1.030000,2,0.187100,no_contact,0
S20260728-0007929,C00730,2024-07-01,east,basic,organic,yes,40,27.210000,20.252000,-0.154500,3,0,1.800000,10.950000,2,0.083300,accepted_offer,0
S20260728-0000822,C00823,2024-01-01,north,premium,advertising,no,18,76.820000,6.621000,-0.238400,1,0,4.650000,8.190000,1,0.095300,no_contact,0
S20260728-0006020,C00021,2024-06-01,east,basic,partner,yes,14,28.910000,9.745000,-0.257300,0,0,4.160000,7.560000,0,0.028400,no_contact,0
S20260728-0008207,C01008,2024-07-01,north,premium,organic,yes,28,80.570000,28.569000,-0.222100,2,0,1.690000,18.190000,2,0.146900,no_contact,0
S20260728-0006780,C00781,2024-06-01,west,basic,organic,no,13,33.920000,7.999000,-0.380900,2,0,2.880000,9.620000,3,0.881400,retained_after_offer,1
S20260728-0000881,C00882,2024-01-01,east,standard,organic,yes,20,50.930000,37.727000,0.130400,1,0,3.020000,1.540000,1,0.105800,no_contact,0
S20260728-0007058,C01059,2024-06-01,east,premium,organic,no,7,74.770000,43.571000,-0.129700,2,0,3.780000,4.320000,2,0.070800,no_contact,0
S20260728-0007762,C00563,2024-07-01,east,standard,,yes,37,48.980000,14.788000,-0.067300,0,0,4.070000,10.900000,2,0.033100,no_contact,0
S20260728-0007771,C00572,2024-07-01,north,basic,partner,no,41,27.770000,46.766000,-0.006700,0,0,3.600000,11.960000,0,0.101200,no_contact,0
S20260728-0004438,C00839,2024-04-01,south,standard,partner,no,30,47.530000,24.729000,-0.316900,3,0,1.940000,14.420000,2,0.960200,cancelled,1
S20260728-0005837,C01038,2024-05-01,west,basic,advertising,yes,40,26.420000,19.429000,-0.012600,2,0,3.140000,16.660000,0,0.037100,no_contact,0
S20260728-0001324,C00125,2024-02-01,south,basic,advertising,yes,45,28.750000,,-0.200100,4,2,1.240000,8.230000,4,0.882900,retained_after_offer,1
S20260728-0004120,C00521,2024-04-01,east,premium,advertising,yes,26,76.510000,26.907000,-0.198500,0,0,3.170000,8.400000,1,0.097700,accepted_offer,0
S20260728-0006391,C00392,2024-06-01,north,basic,organic,yes,32,29.360000,17.150000,-0.100400,1,0,4.130000,0.340000,2,0.137500,no_contact,0
S20260728-0004669,C01070,2024-04-01,west,basic,organic,no,17,31.260000,27.794000,0.192600,1,0,3.160000,6.930000,1,0.124400,no_contact,0
S20260728-0009301,C00902,2024-08-01,north,standard,organic,yes,34,49.300000,24.635000,-0.098500,0,1,3.260000,9.910000,0,0.095400,accepted_offer,0
S20260728-0009422,C01023,2024-08-01,west,basic,referral,yes,30,29.360000,10.805000,,2,0,,4.660000,2,0.081900,no_contact,0
S20260728-0002203,C01004,2024-02-01,north,basic,referral,yes,31,25.120000,36.402000,0.108400,0,0,2.760000,7.020000,0,0.010300,no_contact,0
S20260728-0005336,C00537,2024-05-01,south,standard,advertising,yes,22,47.350000,68.982000,0.460800,0,0,3.700000,5.990000,0,0.000000,no_contact,0
S20260728-0001497,C00298,2024-02-01,west,standard,partner,yes,41,48.800000,42.212000,-0.091500,0,0,3.590000,13.040000,1,0.059600,no_contact,0
S20260728-0001994,C00795,2024-02-01,west,basic,advertising,yes,9,32.190000,20.772000,0.125900,1,0,2.840000,7.560000,1,0.169600,no_contact,0
S20260728-0006801,C00802,2024-06-01,west,standard,partner,yes,37,48.660000,11.045000,-0.068000,0,0,3.760000,13.020000,0,0.019600,no_contact,0
S20260728-0000085,C00086,2024-01-01,east,premium,organic,yes,19,77.370000,186.090000,0.010300,1,0,3.030000,6.440000,1,0.072500,accepted_offer,0
S20260728-0006442,C00443,2024-06-01,east,basic,organic,yes,16,30.760000,48.195000,-0.118200,1,0,3.290000,5.850000,1,0.055700,no_contact,0
S20260728-0007718,C00519,2024-07-01,south,basic,referral,yes,42,31.300000,46.001000,0.083200,0,0,4.000000,6.500000,0,0.207700,no_contact,0
S20260728-0003401,C01002,2024-03-01,west,standard,partner,no,8,50.240000,29.199000,-0.039100,0,1,3.700000,10.640000,0,0.070000,no_contact,0
S20260728-0009116,C00717,2024-08-01,east,standard,organic,yes,52,45.200000,16.248000,-0.415900,1,0,3.450000,7.880000,0,0.082600,accepted_offer,0
S20260728-0000860,C00861,2024-01-01,south,standard,referral,yes,28,47.730000,27.056000,-0.304200,1,0,2.620000,13.680000,1,0.043000,no_contact,0
S20260728-0008837,C00438,2024-08-01,south,basic,organic,yes,35,31.920000,,-0.309400,1,0,,9.600000,3,0.018100,no_contact,0
S20260728-0009078,C00679,2024-08-01,north,basic,partner,yes,34,28.020000,16.552000,-0.319400,0,0,2.990000,15.450000,1,0.091900,no_contact,0
S20260728-0008777,C00378,2024-08-01,east,premium,referral,yes,48,79.210000,18.771000,-0.235600,1,0,3.520000,4.420000,0,0.000000,accepted_offer,0
S20260728-0006695,C00696,2024-06-01,east,basic,organic,yes,44,28.430000,35.201000,-0.229300,1,0,3.940000,1.920000,1,0.150300,accepted_offer,0
S20260728-0004616,C01017,2024-04-01,north,basic,advertising,no,45,29.240000,42.424000,0.017800,0,0,3.720000,12.380000,0,0.112000,no_contact,0
S20260728-0000902,C00903,2024-01-01,south,basic,partner,no,12,29.820000,,-0.044000,0,0,4.140000,12.120000,0,0.104900,no_contact,0
S20260728-0008509,C00110,2024-08-01,east,premium,referral,no,43,81.070000,21.404000,-0.235400,0,0,3.760000,4.870000,0,0.106400,no_contact,0
S20260728-0003245,C00846,2024-03-01,north,standard,advertising,yes,44,45.890000,16.131000,-0.278300,1,1,2.740000,16.740000,0,0.104900,no_contact,0
S20260728-0003299,C00900,2024-03-01,north,standard,partner,yes,21,46.240000,30.116000,-0.169600,2,0,3.310000,1.830000,3,0.164800,no_contact,0
S20260728-0001463,C00264,2024-02-01,south,premium,partner,no,26,79.610000,13.853000,-0.120000,0,0,,0.910000,0,0.033500,no_contact,0
S20260728-0008931,C00532,2024-08-01,south,basic,referral,yes,33,28.570000,13.313000,-0.411200,2,0,2.260000,9.450000,3,0.000000,no_contact,0
S20260728-0001559,C00360,2024-02-01,west,basic,organic,yes,24,32.140000,23.881000,0.095800,0,0,3.830000,20.350000,0,0.000700,no_contact,0
S20260728-0004736,C01137,2024-04-01,west,premium,organic,yes,43,79.340000,19.115000,-0.115100,1,0,2.950000,3.500000,1,0.021300,no_contact,0
S20260728-0009586,C01187,2024-08-01,west,standard,referral,yes,47,45.880000,27.138000,0.137300,1,0,4.740000,6.670000,1,0.045700,no_contact,0
S20260728-0004031,C00432,2024-04-01,north,standard,organic,yes,25,49.940000,14.173000,,0,0,4.660000,14.250000,0,0.122000,no_contact,0
S20260728-0004626,C01027,2024-04-01,north,standard,organic,yes,33,50.770000,28.493000,-0.258400,4,0,2.860000,5.080000,2,0.000000,no_contact,0
S20260728-0008610,C00211,2024-08-01,west,basic,organic,no,40,28.610000,16.823000,-0.158500,1,1,4.700000,28.320000,0,0.917300,cancelled,1
S20260728-0004510,C00911,2024-04-01,east,standard,partner,yes,29,49.130000,20.155000,-0.355300,1,0,3.960000,11.370000,0,0.010700,no_contact,0
S20260728-0003315,C00916,2024-03-01,south,standard,advertising,yes,31,50.770000,16.010000,-0.056200,1,0,1.690000,4.250000,1,0.023800,no_contact,0
S20260728-0004489,C00890,2024-04-01,east,standard,organic,yes,5,48.100000,93.950000,0.053700,0,0,4.540000,7.530000,0,0.063100,no_contact,0
S20260728-0005733,C00934,2024-05-01,east,basic,organic,yes,39,26.880000,6.473000,-0.253900,1,0,4.440000,8.510000,0,0.053800,no_contact,0
S20260728-0007044,C01045,2024-06-01,south,premium,organic,yes,9,78.940000,18.481000,-0.356700,3,0,3.750000,12.180000,2,0.976200,cancelled,1
S20260728-0006424,C00425,2024-06-01,north,basic,organic,yes,7,30.440000,18.366000,-0.335000,0,0,2.320000,14.880000,0,0.005400,no_contact,0
S20260728-0005685,C00886,2024-05-01,west,standard,advertising,yes,37,48.660000,38.293000,,0,0,3.620000,3.820000,1,0.168300,no_contact,0
S20260728-0008334,C01135,2024-07-01,south,basic,referral,no,52,26.840000,14.539000,-0.082100,0,0,3.530000,15.980000,0,0.135300,accepted_offer,0
S20260728-0001277,C00078,2024-02-01,west,standard,organic,yes,14,49.560000,9.343000,-0.221300,1,0,4.500000,2.400000,0,0.009600,no_contact,0
S20260728-0009458,C01059,2024-08-01,east,premium,organic,no,9,77.830000,38.358000,,0,0,,4.280000,1,0.161400,no_contact,0
S20260728-0002936,C00537,2024-03-01,south,standard,advertising,yes,20,49.190000,46.204000,0.062100,0,0,,20.970000,2,0.122600,no_contact,0
S20260728-0008853,C00454,2024-08-01,south,basic,partner,no,15,28.060000,39.182000,-0.191400,3,1,2.890000,18.320000,3,0.946800,cancelled,1
S20260728-0006989,C00990,2024-06-01,east,basic,partner,yes,39,28.780000,37.006000,-0.260100,0,0,3.400000,9.940000,0,0.038600,no_contact,0
S20260728-0003126,C00727,2024-03-01,south,standard,referral,no,8,49.580000,8.683000,-0.105400,0,0,3.440000,2.460000,1,0.057000,accepted_offer,0
S20260728-0003205,C00806,2024-03-01,west,premium,advertising,yes,9,80.290000,,0.250900,0,0,4.710000,5.120000,0,0.054900,no_contact,0
S20260728-0002824,C00425,2024-03-01,north,basic,organic,yes,4,29.580000,28.808000,-0.036500,2,0,2.240000,5.840000,2,0.045700,accepted_offer,0
S20260728-0002061,C00862,2024-02-01,south,basic,organic,yes,38,30.250000,29.535000,-0.265500,1,0,4.210000,12.420000,1,0.079000,no_contact,0
S20260728-0001830,C00631,2024-02-01,north,basic,partner,no,5,28.830000,5.533000,-0.112100,0,1,3.260000,5.090000,0,0.901400,retained_after_offer,1
S20260728-0002825,C00426,2024-03-01,west,basic,organic,yes,16,30.280000,23.950000,-0.162600,1,0,4.160000,6.960000,2,0.132300,no_contact,0
S20260728-0000795,C00796,2024-01-01,north,standard,organic,yes,13,49.490000,,-0.380700,1,0,3.770000,11.380000,2,0.051400,no_contact,0
S20260728-0002853,C00454,2024-03-01,south,basic,partner,no,10,30.020000,41.055000,-0.155900,0,0,3.420000,8.390000,0,0.049500,no_contact,0
S20260728-0004242,C00643,2024-04-01,east,basic,organic,yes,26,30.180000,63.518000,0.045200,0,0,3.270000,1.600000,0,0.000000,no_contact,0
S20260728-0000622,C00623,2024-01-01,east,standard,organic,yes,26,47.480000,36.199000,-0.081200,1,0,3.610000,7.350000,0,0.061900,no_contact,0
S20260728-0001025,C01026,2024-01-01,west,basic,,yes,25,31.250000,36.259000,,2,0,3.320000,5.780000,0,0.061300,no_contact,0
S20260728-0009503,C01104,2024-08-01,west,basic,advertising,no,55,216.550000,33.335000,-0.079000,0,0,3.590000,12.470000,0,0.029700,no_contact,0
S20260728-0002079,C00880,2024-02-01,west,standard,referral,yes,45,49.200000,24.538000,0.225400,0,0,4.300000,7.640000,0,0.065000,no_contact,0
S20260728-0006741,C00742,2024-06-01,east,standard,referral,yes,14,49.500000,42.116000,-0.179200,1,0,4.130000,4.460000,1,0.010300,no_contact,0
S20260728-0005529,C00730,2024-05-01,east,basic,organic,yes,38,30.230000,21.036000,-0.268400,3,0,1.930000,7.420000,1,0.961200,cancelled,1
S20260728-0004457,C00858,2024-04-01,north,basic,,yes,23,30.050000,81.576000,0.192700,0,0,3.690000,4.550000,0,0.089700,no_contact,0
S20260728-0003108,C00709,2024-03-01,south,standard,advertising,yes,42,47.570000,28.635000,-0.070700,1,0,2.760000,13.190000,1,0.036700,no_contact,0
S20260728-0008025,C00826,2024-07-01,east,basic,advertising,yes,46,25.560000,14.629000,-0.442600,0,0,4.230000,23.850000,1,0.000000,no_contact,0
S20260728-0001582,C00383,2024-02-01,west,standard,organic,yes,6,50.090000,39.150000,0.075900,1,1,4.480000,7.420000,1,0.068000,no_contact,0
S20260728-0002489,C00090,2024-03-01,south,standard,referral,no,17,46.370000,52.534000,,0,0,3.680000,1.900000,1,0.056400,no_contact,0
S20260728-0008747,C00348,2024-08-01,south,basic,advertising,yes,20,27.420000,26.828000,-0.250900,0,0,3.560000,8.400000,2,0.067100,accepted_offer,0
S20260728-0002437,C00038,2024-03-01,north,basic,partner,yes,13,25.570000,3.785000,-0.199100,1,0,3.150000,5.940000,0,0.102100,no_contact,0
S20260728-0003593,C01194,2024-03-01,east,standard,partner,yes,38,49.810000,6.894000,0.070900,1,0,3.580000,6.660000,1,0.759200,cancelled,1
S20260728-0006394,C00395,2024-06-01,east,basic,advertising,yes,31,27.920000,46.948000,0.088700,1,0,3.750000,17.020000,0,0.101300,no_contact,0
